,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
3220,MADHYA PRADESH,DATIYA,2005,30,7,7,66,0,26,0
3221,MADHYA PRADESH,DEWAS,2005,86,21,20,186,52,173,0
3222,MADHYA PRADESH,DHAR,2005,134,36,41,180,9,63,0
3223,MADHYA PRADESH,DINDORI,2005,32,1,2,57,0,11,0
3224,MADHYA PRADESH,GUNA,2005,77,5,3,176,18,61,0
3225,MADHYA PRADESH,GWALIOR,2005,61,32,21,164,11,130,0
3226,MADHYA PRADESH,HARDA,2005,32,6,7,41,0,9,0
3227,MADHYA PRADESH,HOSHANGABAD,2005,64,9,10,124,16,58,0
3228,MADHYA PRADESH,INDORE,2005,102,42,29,221,73,283,0
3229,MADHYA PRADESH,INDORE RLY.,2005,3,0,0,6,0,1,0
3230,MADHYA PRADESH,JABALPUR,2005,92,23,34,310,133,154,0
3231,MADHYA PRADESH,JABALPUR RLY.,2005,0,0,2,10,1,0,0
3232,MADHYA PRADESH,JHABUA,2005,37,43,1,62,2,8,0
3233,MADHYA PRADESH,KATNI,2005,46,3,30,104,10,50,0
3234,MADHYA PRADESH,KHANDWA,2005,56,34,8,197,22,59,0
3235,MADHYA PRADESH,KHARGON,2005,61,8,21,151,21,32,1
3236,MADHYA PRADESH,MANDLA,2005,61,7,4,75,3,18,0
3237,MADHYA PRADESH,MANDSAUR,2005,31,10,7,129,14,79,0
3238,MADHYA PRADESH,MORENA,2005,32,20,27,89,3,74,0
3239,MADHYA PRADESH,NARSINGHPUR,2005,65,1,21,156,10,52,0
3240,MADHYA PRADESH,NEEMUCH,2005,27,3,1,68,7,41,0
3241,MADHYA PRADESH,PANNA,2005,33,4,14,85,0,13,1
3242,MADHYA PRADESH,RAISEN,2005,97,14,8,154,15,57,0
3243,MADHYA PRADESH,RAJGARH,2005,75,15,4,158,31,92,0
3244,MADHYA PRADESH,RATLAM,2005,74,10,10,127,30,56,0
3245,MADHYA PRADESH,REWA,2005,64,15,42,107,2,39,0
3246,MADHYA PRADESH,SAGAR,2005,110,21,34,362,24,127,0
3247,MADHYA PRADESH,SATNA,2005,75,3,34,195,9,66,0
3248,MADHYA PRADESH,SEONI,2005,57,8,22,142,11,37,0
3249,MADHYA PRADESH,SHAHDOL,2005,43,5,13,156,9,57,0
3250,MADHYA PRADESH,SHAJAPUR,2005,73,10,6,173,22,64,0
3251,MADHYA PRADESH,SHEOPUR,2005,21,1,1,42,0,24,0
3252,MADHYA PRADESH,SHIVPURI,2005,58,19,2,99,0,30,0
3253,MADHYA PRADESH,SIDHI,2005,47,21,23,132,4,42,0
3254,MADHYA PRADESH,SIHORE,2005,73,10,14,76,14,45,0
3255,MADHYA PRADESH,TIKAMGARH,2005,40,6,18,106,5,28,0
3256,MADHYA PRADESH,UJJAIN,2005,74,14,17,172,41,173,1
3257,MADHYA PRADESH,UMARIYA,2005,34,0,1,55,5,19,0
3258,MADHYA PRADESH,VIDISHA,2005,97,14,27,199,9,45,0
3259,MADHYA PRADESH,TOTAL,2005,2921,604,739,6426,792,2989,3
3942,MADHYA PRADESH,ANUPPUR,2006,38,7,7,81,3,35,0
3943,MADHYA PRADESH,ASHOK NAGAR,2006,54,6,6,120,5,23,0
3944,MADHYA PRADESH,BALAGHAT,2006,67,3,6,111,10,41,0
3945,MADHYA PRADESH,BARWANI,2006,48,2,4,103,15,32,0
3946,MADHYA PRADESH,BETUL,2006,142,24,13,134,25,71,0
3947,MADHYA PRADESH,BHIND,2006,34,6,32,71,1,69,0
3948,MADHYA PRADESH,BHOPAL,2006,70,42,22,193,44,103,0
3949,MADHYA PRADESH,BHOPAL RLY.,2006,1,1,2,10,3,1,0
3950,MADHYA PRADESH,BURHANPUR,2006,21,4,3,45,15,28,0
3951,MADHYA PRADESH,CHHATARPUR,2006,59,20,19,170,18,70,0
3952,MADHYA PRADESH,CHHINDWARA,2006,125,14,13,188,29,79,0
3953,MADHYA PRADESH,DAMOH,2006,40,1,40,116,0,51,0
3954,MADHYA PRADESH,DATIYA,2006,23,7,12,73,0,21,0
3955,MADHYA PRADESH,DEWAS,2006,85,16,10,168,31,136,0
3956,MADHYA PRADESH,DHAR,2006,103,31,30,183,10,47,0
3957,MADHYA PRADESH,DINDORI,2006,26,0,2,51,0,15,0
3958,MADHYA PRADESH,GUNA,2006,69,12,7,162,17,48,0
3959,MADHYA PRADESH,GWALIOR,2006,77,33,32,186,13,172,0
3960,MADHYA PRADESH,HARDA,2006,25,5,5,37,2,16,0
3961,MADHYA PRADESH,HOSHANGABAD,2006,57,8,12,112,14,29,0
3962,MADHYA PRADESH,INDORE,2006,90,33,22,253,68,263,0
3963,MADHYA PRADESH,INDORE RLY.,2006,3,0,0,4,2,1,0
3964,MADHYA PRADESH,JABALPUR,2006,103,32,31,228,94,127,0
3965,MADHYA PRADESH,JABALPUR RLY.,2006,1,1,0,7,3,0,0
3966,MADHYA PRADESH,JHABUA,2006,32,17,4,46,2,22,0
3967,MADHYA PRADESH,KATNI,2006,32,6,18,142,11,48,0
3968,MADHYA PRADESH,KHANDWA,2006,60,19,8,179,20,61,0
3969,MADHYA PRADESH,KHARGON,2006,47,0,26,139,24,39,0
3970,MADHYA PRADESH,MANDLA,2006,62,6,4,81,9,24,0
3971,MADHYA PRADESH,MANDSAUR,2006,37,11,11,130,15,62,0
3972,MADHYA PRADESH,MORENA,2006,34,15,21,77,3,59,0
3973,MADHYA PRADESH,NARSINGHPUR,2006,65,4,14,122,11,38,0
3974,MADHYA PRADESH,NEEMUCH,2006,22,4,4,34,7,42,0
3975,MADHYA PRADESH,PANNA,2006,41,3,14,68,0,20,0
3976,MADHYA PRADESH,RAISEN,2006,74,11,18,172,17,52,0
3977,MADHYA PRADESH,RAJGARH,2006,83,6,9,146,35,101,0
3978,MADHYA PRADESH,RATLAM,2006,62,14,9,125,24,78,0
3979,MADHYA PRADESH,REWA,2006,47,18,46,125,2,51,0
3980,MADHYA PRADESH,SAGAR,2006,116,30,28,284,19,131,0
3981,MADHYA PRADESH,SATNA,2006,72,10,39,198,11,92,0
3982,MADHYA PRADESH,SEONI,2006,57,5,11,105,9,35,0
3983,MADHYA PRADESH,SHAHDOL,2006,67,4,16,140,9,69,0
3984,MADHYA PRADESH,SHAJAPUR,2006,58,10,11,150,27,62,0
3985,MADHYA PRADESH,SHEOPUR,2006,19,4,2,34,0,31,0
3986,MADHYA PRADESH,SHIVPURI,2006,83,17,33,170,7,50,0
3987,MADHYA PRADESH,SIDHI,2006,66,31,21,129,2,47,0
3988,MADHYA PRADESH,SIHORE,2006,66,11,14,99,6,48,0
3989,MADHYA PRADESH,TIKAMGARH,2006,52,5,22,131,4,34,0
3990,MADHYA PRADESH,UJJAIN,2006,79,34,12,175,39,157,0
3991,MADHYA PRADESH,UMARIYA,2006,21,0,4,56,4,13,0
3992,MADHYA PRADESH,VIDISHA,2006,85,14,15,180,23,45,0
3993,MADHYA PRADESH,TOTAL,2006,2900,617,764,6243,762,2989,0
4684,MADHYA PRADESH,ANUPPUR,2007,49,5,3,87,3,26,0
4685,MADHYA PRADESH,ASHOK NAGAR,2007,81,9,13,173,14,43,0
4686,MADHYA PRADESH,BALAGHAT,2007,53,5,7,89,9,39,0
4687,MADHYA PRADESH,BARWANI,2007,55,8,4,132,11,32,0
4688,MADHYA PRADESH,BETUL,2007,156,17,13,174,14,72,0
4689,MADHYA PRADESH,BHIND,2007,27,8,38,55,2,28,0
4690,MADHYA PRADESH,BHOPAL,2007,82,43,24,212,41,137,0
4691,MADHYA PRADESH,BHOPAL RLY.,2007,1,0,2,14,5,1,0
4692,MADHYA PRADESH,BURHANPUR,2007,12,1,2,54,4,15,0
4693,MADHYA PRADESH,CHHATARPUR,2007,65,25,31,216,22,85,0
4694,MADHYA PRADESH,CHHINDWARA,2007,116,13,16,185,19,118,0
4695,MADHYA PRADESH,DAMOH,2007,30,9,20,148,0,50,0
4696,MADHYA PRADESH,DATIYA,2007,25,11,9,68,0,32,0
4697,MADHYA PRADESH,DEWAS,2007,84,18,22,165,48,131,0
4698,MADHYA PRADESH,DHAR,2007,82,18,35,157,17,56,0
4699,MADHYA PRADESH,DINDORI,2007,23,0,3,27,1,4,0
4700,MADHYA PRADESH,GUNA,2007,80,2,4,166,23,45,0
4701,MADHYA PRADESH,GWALIOR,2007,74,46,33,170,20,130,0
4702,MADHYA PRADESH,HARDA,2007,38,7,5,41,14,34,0
4703,MADHYA PRADESH,HOSHANGABAD,2007,52,23,11,110,12,59,0
4704,MADHYA PRADESH,INDORE,2007,102,35,21,276,55,319,0
4705,MADHYA PRADESH,INDORE RLY.,2007,4,0,0,7,0,0,0
4706,MADHYA PRADESH,JABALPUR,2007,77,31,42,290,65,144,0
4707,MADHYA PRADESH,JABALPUR RLY.,2007,1,0,0,5,4,0,0
4708,MADHYA PRADESH,JHABUA,2007,35,14,3,66,0,16,0
4709,MADHYA PRADESH,KATNI,2007,44,8,22,129,11,58,0
4710,MADHYA PRADESH,KHANDWA,2007,64,13,4,152,30,60,0
4711,MADHYA PRADESH,KHARGON,2007,63,8,27,154,20,52,0
4712,MADHYA PRADESH,MANDLA,2007,47,6,3,87,8,15,0
4713,MADHYA PRADESH,MANDSAUR,2007,40,12,6,132,9,62,0
4714,MADHYA PRADESH,MORENA,2007,39,24,26,104,2,78,0
4715,MADHYA PRADESH,NARSINGHPUR,2007,49,5,22,134,15,39,0
4716,MADHYA PRADESH,NEEMUCH,2007,20,5,3,70,12,40,0
4717,MADHYA PRADESH,PANNA,2007,26,6,7,77,6,19,0
4718,MADHYA PRADESH,RAISEN,2007,75,12,15,148,16,42,0
4719,MADHYA PRADESH,RAJGARH,2007,100,16,12,227,34,144,0
4720,MADHYA PRADESH,RATLAM,2007,85,13,5,165,35,85,0
4721,MADHYA PRADESH,REWA,2007,66,18,26,119,3,72,0
4722,MADHYA PRADESH,SAGAR,2007,115,30,30,345,29,125,0
4723,MADHYA PRADESH,SATNA,2007,84,17,38,191,7,101,0
4724,MADHYA PRADESH,SEONI,2007,51,6,8,96,23,19,0
4725,MADHYA PRADESH,SHAHDOL,2007,50,8,10,128,9,78,0
4726,MADHYA PRADESH,SHAJAPUR,2007,67,11,7,163,33,65,0
4727,MADHYA PRADESH,SHEOPUR,2007,13,3,3,38,0,27,0
